TRAINSEG_129,274
TRAINSEG_130,562
TRAINSEG_131,64
TRAINSEG_132,526
TRAINSEG_133,201
TRAINSEG_134,5408
TRAINSEG_135,76
TRAINSEG_136,379
TRAINSEG_137,1230
TRAINSEG_138,90
TRAINSEG_139,370
TRAINSEG_140,105
TRAINSEG_141,1210
TRAINSEG_142,730
TRAINSEG_143,230
TRAINSEG_144,405
TRAINSEG_145,630
TRAINSEG_146,310
TRAINSEG_147,290
TRAINSEG_148,90
TRAINSEG_149,820
TRAINSEG_150,195
TRAINSEG_151,360
TRAINSEG_152,118
TRAINSEG_153,324
TRAINSEG_154,298
TRAINSEG_155,378
TRAINSEG_156,2102
TRAINSEG_157,152
TRAINSEG_158,241
TRAINSEG_159,39
TRAINSEG_160,220
TRAINSEG_161,260
TRAINSEG_162,205
TRAINSEG_163,287
TRAINSEG_164,99
TRAINSEG_165,328
TRAINSEG_166,261
TRAINSEG_167,633
TRAINSEG_168,4236
TRAINSEG_169,1293
TRAINSEG_170,72
TRAINSEG_171,50
TRAINSEG_172,162
TRAINSEG_173,365
TRAINSEG_174,118
TRAINSEG_175,296
TRAINSEG_176,109
TRAINSEG_177,522
TRAINSEG_178,133
TRAINSEG_179,306
TRAINSEG_180,99
TRAINSEG_181,308
TRAINSEG_182,165
TRAINSEG_183,140
TRAINSEG_184,125
TRAINSEG_185,236
TRAINSEG_186,180
TRAINSEG_187,274
TRAINSEG_188,562
TRAINSEG_189,64
TRAINSEG_190,526
TRAINSEG_191,201
TRAINSEG_192,5408
TRAINSEG_193,76
TRAINSEG_194,379
TRAINSEG_195,1230
TRAINSEG_196,90
TRAINSEG_197,370
TRAINSEG_198,105
TRAINSEG_199,1210
TRAINSEG_200,730
TRAINSEG_201,230
TRAINSEG_202,405
TRAINSEG_203,630
TRAINSEG_204,310
TRAINSEG_205,290
TRAINSEG_206,90
TRAINSEG_207,820
TRAINSEG_208,195
TRAINSEG_209,360
TRAINSEG_210,118
TRAINSEG_211,324
TRAINSEG_212,298
TRAINSEG_213,378
TRAINSEG_214,2102
TRAINSEG_215,152
TRAINSEG_216,241
TRAINSEG_217,39
TRAINSEG_218,220
TRAINSEG_219,283
TRAINSEG_220,199
TRAINSEG_221,175
TRAINSEG_222,107
TRAINSEG_223,207
TRAINSEG_224,1465
TRAINSEG_225,959
TRAINSEG_226,101
TRAINSEG_227,130
TRAINSEG_228,120
TRAINSEG_229,750
TRAINSEG_230,140
TRAINSEG_231,270
TRAINSEG_232,395
TRAINSEG_233,330
TRAINSEG_234,306
TRAINSEG_235,244
TRAINSEG_236,125
TRAINSEG_237,443
TRAINSEG_238,116
TRAINSEG_239,295
TRAINSEG_240,334
TRAINSEG_241,3433
TRAINSEG_242,65
TRAINSEG_243,332
TRAINSEG_244,866
TRAINSEG_245,735
TRAINSEG_246,135
TRAINSEG_247,655
TRAINSEG_248,140
TRAINSEG_249,40
TRAINSEG_250,690
TRAINSEG_251,380
TRAINSEG_252,90
TRAINSEG_253,160
TRAINSEG_254,310
TRAINSEG_255,30
TRAINSEG_256,150
TRAINSEG_257,340
TRAINSEG_258,283
TRAINSEG_259,199
TRAINSEG_260,175
TRAINSEG_261,107
TRAINSEG_262,207
TRAINSEG_263,1465
TRAINSEG_264,959
TRAINSEG_265,101
TRAINSEG_266,130
TRAINSEG_267,120
TRAINSEG_268,750
TRAINSEG_269,140
TRAINSEG_270,270
TRAINSEG_271,395
TRAINSEG_272,330
TRAINSEG_273,306
TRAINSEG_274,244
TRAINSEG_275,125
TRAINSEG_276,443
TRAINSEG_277,116
TRAINSEG_278,295
TRAINSEG_279,334
TRAINSEG_280,3433
TRAINSEG_281,65
TRAINSEG_282,332
TRAINSEG_283,866
TRAINSEG_284,735
TRAINSEG_285,135
TRAINSEG_286,655
TRAINSEG_287,140
TRAINSEG_288,40
TRAINSEG_289,690
TRAINSEG_290,380
TRAINSEG_291,90
TRAINSEG_292,150
TRAINSEG_293,340
TRAINSEG_294,283
TRAINSEG_295,199
TRAINSEG_296,175
TRAINSEG_297,107
TRAINSEG_298,207
TRAINSEG_299,1465
TRAINSEG_300,959
TRAINSEG_301,101
TRAINSEG_302,130
TRAINSEG_303,120
TRAINSEG_304,750
TRAINSEG_305,140
TRAINSEG_306,270
TRAINSEG_307,395
TRAINSEG_308,330
TRAINSEG_309,866
TRAINSEG_310,735
TRAINSEG_311,135
TRAINSEG_312,655
TRAINSEG_313,140
TRAINSEG_314,40
TRAINSEG_315,690
TRAINSEG_316,380
TRAINSEG_317,90
TRAINSEG_318,181
TRAINSEG_319,449
TRAINSEG_320,567
TRAINSEG_321,150
TRAINSEG_322,424
TRAINSEG_323,5791
TRAINSEG_324,74
TRAINSEG_325,184
TRAINSEG_326,150
TRAINSEG_327,340
TRAINSEG_328,283
TRAINSEG_329,199
TRAINSEG_330,175
TRAINSEG_331,107
TRAINSEG_332,207
TRAINSEG_333,1465
TRAINSEG_334,959
TRAINSEG_335,101
TRAINSEG_336,130
TRAINSEG_337,120
TRAINSEG_338,750
TRAINSEG_339,140
TRAINSEG_340,270
TRAINSEG_341,395
TRAINSEG_342,330
TRAINSEG_343,306
TRAINSEG_344,244
TRAINSEG_345,125
TRAINSEG_346,443
TRAINSEG_347,116
TRAINSEG_348,295
TRAINSEG_349,334
TRAINSEG_350,3433
TRAINSEG_351,65
TRAINSEG_352,332
TRAINSEG_353,866
TRAINSEG_354,735
TRAINSEG_355,135
TRAINSEG_356,655
TRAINSEG_357,140
TRAINSEG_358,40
TRAINSEG_359,690
TRAINSEG_360,380
TRAINSEG_361,90
TRAINSEG_362,181
TRAINSEG_363,449
TRAINSEG_364,567
TRAINSEG_365,150
TRAINSEG_366,424
TRAINSEG_367,5791
TRAINSEG_368,74
TRAINSEG_369,184
TRAINSEG_370,150
TRAINSEG_371,340
TRAINSEG_372,164
TRAINSEG_373,172
TRAINSEG_374,44
TRAINSEG_375,262
TRAINSEG_376,132
TRAINSEG_377,379
TRAINSEG_378,262
TRAINSEG_379,2414
TRAINSEG_380,267
TRAINSEG_381,54
TRAINSEG_382,95
TRAINSEG_383,201
TRAINSEG_384,90
TRAINSEG_385,190
TRAINSEG_386,70
TRAINSEG_387,229
TRAINSEG_388,95
TRAINSEG_389,265
TRAINSEG_390,90
TRAINSEG_391,100
TRAINSEG_392,230
TRAINSEG_393,205
TRAINSEG_394,260
TRAINSEG_395,267
TRAINSEG_396,277
TRAINSEG_397,107
TRAINSEG_398,1373
TRAINSEG_399,188
TRAINSEG_400,5336
TRAINSEG_401,207
TRAINSEG_402,210
TRAINSEG_403,245
TRAINSEG_404,35
TRAINSEG_405,217
TRAINSEG_406,178
TRAINSEG_407,343
TRAINSEG_408,295
TRAINSEG_409,1041
TRAINSEG_410,184
TRAINSEG_411,790
TRAINSEG_412,124
TRAINSEG_413,303
TRAINSEG_414,109
TRAINSEG_415,215
TRAINSEG_416,164
TRAINSEG_417,172
TRAINSEG_418,44
TRAINSEG_419,207
TRAINSEG_420,230
TRAINSEG_421,205
TRAINSEG_422,260
TRAINSEG_423,109
TRAINSEG_424,215
TRAINSEG_425,164
TRAINSEG_426,172
TRAINSEG_427,44
TRAINSEG_428,262
TRAINSEG_429,132
TRAINSEG_430,379
TRAINSEG_431,262
TRAINSEG_432,2414
TRAINSEG_433,267
TRAINSEG_434,54
TRAINSEG_435,95
TRAINSEG_436,201
TRAINSEG_437,90
TRAINSEG_438,190
TRAINSEG_439,70
TRAINSEG_440,229
TRAINSEG_441,95
TRAINSEG_442,265
TRAINSEG_443,90
TRAINSEG_444,100
TRAINSEG_445,230
TRAINSEG_446,205
TRAINSEG_447,260
TRAINSEG_448,266
TRAINSEG_449,277
TRAINSEG_450,107
TRAINSEG_451,1373
TRAINSEG_452,188
TRAINSEG_453,5336
TRAINSEG_454,207
TRAINSEG_455,1483
TRAINSEG_456,295
TRAINSEG_457,135
TRAINSEG_458,854
TRAINSEG_459,100
TRAINSEG_460,165
TRAINSEG_461,70
TRAINSEG_462,214
TRAINSEG_463,35
TRAINSEG_464,260
TRAINSEG_465,80
TRAINSEG_466,210
TRAINSEG_467,245
TRAINSEG_468,35
TRAINSEG_469,217
TRAINSEG_470,178
TRAINSEG_471,343
TRAINSEG_472,295
TRAINSEG_473,1041
TRAINSEG_474,184
TRAINSEG_475,790
TRAINSEG_476,124
TRAINSEG_477,303
TRAINSEG_478,109
TRAINSEG_479,215
TRAINSEG_480,164
TRAINSEG_481,172
TRAINSEG_482,44
TRAINSEG_483,262
TRAINSEG_484,132
TRAINSEG_485,379
TRAINSEG_486,262
TRAINSEG_487,2414
TRAINSEG_488,267
TRAINSEG_489,54
TRAINSEG_490,95
TRAINSEG_491,201
TRAINSEG_492,90
TRAINSEG_493,190
TRAINSEG_494,70
TRAINSEG_495,229
TRAINSEG_496,95
TRAINSEG_497,265
TRAINSEG_498,90
TRAINSEG_499,100
TRAINSEG_500,230
TRAINSEG_501,205
TRAINSEG_502,260
TRAINSEG_503,244
TRAINSEG_504,277
TRAINSEG_505,107
TRAINSEG_506,1373
TRAINSEG_507,188
TRAINSEG_508,5336
TRAINSEG_509,207
TRAINSEG_510,1483
TRAINSEG_511,295
TRAINSEG_512,135
TRAINSEG_513,854
TRAINSEG_514,100
TRAINSEG_515,165
TRAINSEG_516,70
TRAINSEG_517,214
TRAINSEG_518,35
TRAINSEG_519,260
TRAINSEG_520,80
TRAINSEG_521,210
TRAINSEG_522,245
TRAINSEG_523,35
TRAINSEG_524,197
TRAINSEG_525,178
TRAINSEG_526,343
TRAINSEG_527,295
TRAINSEG_528,1041
TRAINSEG_529,184
TRAINSEG_530,790
TRAINSEG_531,124
TRAINSEG_532,303
TRAINSEG_533,109
TRAINSEG_534,215
TRAINSEG_535,224
TRAINSEG_536,168
TRAINSEG_537,110
TRAINSEG_538,140
TRAINSEG_539,120
TRAINSEG_540,190
TRAINSEG_541,222
TRAINSEG_542,141
TRAINSEG_543,286
TRAINSEG_544,95
TRAINSEG_545,3071
TRAINSEG_546,255
TRAINSEG_547,110
TRAINSEG_548,541
TRAINSEG_549,60
TRAINSEG_550,239
TRAINSEG_551,190
TRAINSEG_552,179
TRAINSEG_553,285
TRAINSEG_554,127
TRAINSEG_555,177
TRAINSEG_556,281
TRAINSEG_557,185
TRAINSEG_558,214
TRAINSEG_559,358
TRAINSEG_560,246
TRAINSEG_561,1552
TRAINSEG_562,432
TRAINSEG_563,187
TRAINSEG_564,8
TRAINSEG_565,525
TRAINSEG_566,155
TRAINSEG_567,60
TRAINSEG_568,555
TRAINSEG_569,316
TRAINSEG_570,289
TRAINSEG_571,170
TRAINSEG_572,120
TRAINSEG_573,224
TRAINSEG_574,168
TRAINSEG_575,190
TRAINSEG_576,179
TRAINSEG_577,285
TRAINSEG_578,316
TRAINSEG_579,289
TRAINSEG_580,170
TRAINSEG_581,120
TRAINSEG_582,224
TRAINSEG_583,168
TRAINSEG_584,110
TRAINSEG_585,140
TRAINSEG_586,120
TRAINSEG_587,190
TRAINSEG_588,223
TRAINSEG_589,141
TRAINSEG_590,286
TRAINSEG_591,95
TRAINSEG_592,3071
TRAINSEG_593,255
TRAINSEG_594,110
TRAINSEG_595,541
TRAINSEG_596,60
TRAINSEG_597,239
TRAINSEG_598,190
TRAINSEG_599,179
TRAINSEG_600,285
TRAINSEG_601,127
TRAINSEG_602,177
TRAINSEG_603,281
TRAINSEG_604,185
TRAINSEG_605,214
TRAINSEG_606,358
TRAINSEG_607,246
TRAINSEG_608,1552
TRAINSEG_609,432
TRAINSEG_610,187
TRAINSEG_611,79
TRAINSEG_612,525
TRAINSEG_613,155
TRAINSEG_614,60
TRAINSEG_615,555
TRAINSEG_616,316
TRAINSEG_617,289
TRAINSEG_618,151
TRAINSEG_619,232
TRAINSEG_620,100
TRAINSEG_621,59
TRAINSEG_622,287
TRAINSEG_623,311
TRAINSEG_624,170
TRAINSEG_625,120
TRAINSEG_626,224
TRAINSEG_627,168
TRAINSEG_628,141
TRAINSEG_629,286
TRAINSEG_630,95
TRAINSEG_631,3071
TRAINSEG_632,255
TRAINSEG_633,110
TRAINSEG_634,541
TRAINSEG_635,60
TRAINSEG_636,239
TRAINSEG_637,190
TRAINSEG_638,179
TRAINSEG_639,285
TRAINSEG_640,127
TRAINSEG_641,177
TRAINSEG_642,281
TRAINSEG_643,185
TRAINSEG_644,214
TRAINSEG_645,358
TRAINSEG_646,246
TRAINSEG_647,1552
TRAINSEG_648,432
TRAINSEG_649,187
TRAINSEG_650,79
TRAINSEG_651,525
TRAINSEG_652,155
TRAINSEG_653,60
TRAINSEG_654,555
TRAINSEG_655,316
TRAINSEG_656,289
TRAINSEG_657,163
TRAINSEG_658,232
TRAINSEG_659,100
TRAINSEG_660,59
TRAINSEG_661,287
TRAINSEG_662,311
TRAINSEG_663,170
TRAINSEG_664,120
TRAINSEG_665,20
TRAINSEG_666,181
TRAINSEG_667,164
TRAINSEG_668,81
TRAINSEG_669,26
TRAINSEG_670,152
TRAINSEG_671,117
TRAINSEG_672,168
TRAINSEG_673,133
TRAINSEG_674,286
TRAINSEG_675,250
TRAINSEG_676,554
TRAINSEG_677,111
TRAINSEG_678,960
TRAINSEG_679,55
TRAINSEG_680,1134
TRAINSEG_681,148
TRAINSEG_682,85
TRAINSEG_683,110
TRAINSEG_684,390
TRAINSEG_685,75
TRAINSEG_686,130
TRAINSEG_687,94
TRAINSEG_688,220
TRAINSEG_689,350
TRAINSEG_690,280
TRAINSEG_691,1169
TRAINSEG_692,114
TRAINSEG_693,150
TRAINSEG_694,52
TRAINSEG_695,178
TRAINSEG_696,60
TRAINSEG_697,297
TRAINSEG_698,203
TRAINSEG_699,627
TRAINSEG_700,224
TRAINSEG_701,226
TRAINSEG_702,196
TRAINSEG_703,2225
TRAINSEG_704,139
TRAINSEG_705,242
TRAINSEG_706,130
TRAINSEG_707,145
TRAINSEG_708,180
TRAINSEG_709,20
TRAINSEG_710,181
TRAINSEG_711,164
TRAINSEG_712,81
TRAINSEG_713,101
TRAINSEG_714,152
TRAINSEG_715,117
TRAINSEG_716,168
TRAINSEG_717,133
TRAINSEG_718,94
TRAINSEG_719,220
TRAINSEG_720,350
TRAINSEG_721,280
TRAINSEG_722,130
TRAINSEG_723,145
TRAINSEG_724,180
TRAINSEG_725,20
TRAINSEG_726,181
TRAINSEG_727,164
TRAINSEG_728,81
TRAINSEG_729,95
TRAINSEG_730,152
TRAINSEG_731,117
TRAINSEG_732,168
TRAINSEG_733,133
TRAINSEG_734,85
TRAINSEG_735,110
TRAINSEG_736,390
TRAINSEG_737,75
TRAINSEG_738,130
TRAINSEG_739,94
TRAINSEG_740,220
TRAINSEG_741,350
TRAINSEG_742,280
TRAINSEG_743,189
TRAINSEG_744,241
TRAINSEG_745,206
TRAINSEG_746,371
TRAINSEG_747,49
TRAINSEG_748,168
TRAINSEG_749,375
TRAINSEG_750,182
TRAINSEG_751,2832
TRAINSEG_752,139
TRAINSEG_753,913
TRAINSEG_754,111
TRAINSEG_755,627
TRAINSEG_756,224
TRAINSEG_757,226
TRAINSEG_758,196
TRAINSEG_759,2225
TRAINSEG_760,139
TRAINSEG_761,242
TRAINSEG_762,130
TRAINSEG_763,145
TRAINSEG_764,180
TRAINSEG_765,20
TRAINSEG_766,181
TRAINSEG_767,164
TRAINSEG_768,81
TRAINSEG_769,105
TRAINSEG_770,152
TRAINSEG_771,117
TRAINSEG_772,168
TRAINSEG_773,133
TRAINSEG_774,286
TRAINSEG_775,250
TRAINSEG_776,554
TRAINSEG_777,111
TRAINSEG_778,960
TRAINSEG_779,55
TRAINSEG_780,1134
TRAINSEG_781,148
TRAINSEG_782,85
TRAINSEG_783,110
TRAINSEG_784,390
TRAINSEG_785,75
TRAINSEG_786,130
TRAINSEG_787,94
TRAINSEG_788,220
TRAINSEG_789,350
TRAINSEG_790,280
TRAINSEG_791,203
TRAINSEG_792,241
TRAINSEG_793,206
TRAINSEG_794,371
TRAINSEG_795,49
TRAINSEG_796,168
TRAINSEG_797,375
TRAINSEG_798,182
TRAINSEG_799,2832
TRAINSEG_800,139
TRAINSEG_801,913
TRAINSEG_802,111
TRAINSEG_803,1169
TRAINSEG_804,114
TRAINSEG_805,150
TRAINSEG_806,52
TRAINSEG_807,178
TRAINSEG_808,60
TRAINSEG_809,297
TRAINSEG_810,203
TRAINSEG_811,627
TRAINSEG_812,224
TRAINSEG_813,226
TRAINSEG_814,196
TRAINSEG_815,2225
TRAINSEG_816,139
TRAINSEG_817,242
TRAINSEG_818,130
TRAINSEG_819,145
TRAINSEG_820,180
TRAINSEG_821,101
TRAINSEG_822,152
TRAINSEG_823,117
TRAINSEG_824,168
TRAINSEG_825,133
TRAINSEG_826,286
TRAINSEG_827,250
TRAINSEG_828,554
TRAINSEG_829,111
TRAINSEG_830,960
TRAINSEG_831,55
TRAINSEG_832,1134
TRAINSEG_833,148
TRAINSEG_834,85
TRAINSEG_835,110
TRAINSEG_836,390
TRAINSEG_837,75
TRAINSEG_838,130
TRAINSEG_839,94
TRAINSEG_840,220
TRAINSEG_841,350
TRAINSEG_842,280
TRAINSEG_843,202
TRAINSEG_844,241
TRAINSEG_845,206
TRAINSEG_846,371
TRAINSEG_847,49
TRAINSEG_848,168
TRAINSEG_849,375
TRAINSEG_850,182
TRAINSEG_851,2832
TRAINSEG_852,139
TRAINSEG_853,913
TRAINSEG_854,111
TRAINSEG_855,1169
TRAINSEG_856,114
TRAINSEG_857,150
TRAINSEG_858,52
TRAINSEG_859,178
TRAINSEG_860,60
TRAINSEG_861,297
TRAINSEG_862,203
TRAINSEG_863,627
TRAINSEG_864,224
TRAINSEG_865,226
TRAINSEG_866,196
TRAINSEG_867,2225
TRAINSEG_868,139
TRAINSEG_869,242
TRAINSEG_870,130
TRAINSEG_871,145
TRAINSEG_872,180
TRAINSEG_873,56
TRAINSEG_874,800
TRAINSEG_875,232
TRAINSEG_876,223
TRAINSEG_877,431
TRAINSEG_878,454
TRAINSEG_879,272
TRAINSEG_880,520
TRAINSEG_881,157
TRAINSEG_882,177
TRAINSEG_883,770
TRAINSEG_884,110
TRAINSEG_885,160
TRAINSEG_886,285
TRAINSEG_887,180
TRAINSEG_888,150
TRAINSEG_889,320
TRAINSEG_890,284
TRAINSEG_891,261
TRAINSEG_892,674
TRAINSEG_893,491
TRAINSEG_894,312
TRAINSEG_895,2930
TRAINSEG_896,93
TRAINSEG_897,307
TRAINSEG_898,865
TRAINSEG_899,540
TRAINSEG_900,765
TRAINSEG_901,60
TRAINSEG_902,850
TRAINSEG_903,70
TRAINSEG_904,400
TRAINSEG_905,124
TRAINSEG_906,80
TRAINSEG_907,230
TRAINSEG_908,825
TRAINSEG_909,290
TRAINSEG_910,390
TRAINSEG_911,496
TRAINSEG_912,288
TRAINSEG_913,169
TRAINSEG_914,398
TRAINSEG_915,2214
TRAINSEG_916,262
TRAINSEG_917,771
TRAINSEG_918,164
TRAINSEG_919,124
TRAINSEG_920,56
TRAINSEG_921,800
TRAINSEG_922,232
TRAINSEG_923,221
TRAINSEG_924,431
TRAINSEG_925,454
TRAINSEG_926,272
TRAINSEG_927,520
TRAINSEG_928,157
TRAINSEG_929,285
TRAINSEG_930,180
TRAINSEG_931,150
TRAINSEG_932,164
TRAINSEG_933,124
TRAINSEG_934,223
TRAINSEG_935,431
TRAINSEG_936,454
TRAINSEG_937,272
TRAINSEG_938,520
TRAINSEG_939,157
TRAINSEG_940,285
TRAINSEG_941,180
TRAINSEG_942,150
TRAINSEG_943,124
TRAINSEG_944,80
TRAINSEG_945,230
TRAINSEG_946,825
TRAINSEG_947,290
TRAINSEG_948,164
TRAINSEG_949,124
TRAINSEG_950,56
TRAINSEG_951,800
TRAINSEG_952,232
TRAINSEG_953,223
TRAINSEG_954,431
TRAINSEG_955,454
TRAINSEG_956,272
TRAINSEG_957,520
TRAINSEG_958,157
TRAINSEG_959,177
TRAINSEG_960,770
TRAINSEG_961,110
TRAINSEG_962,160
TRAINSEG_963,285
TRAINSEG_964,180
TRAINSEG_965,150
TRAINSEG_966,320
TRAINSEG_967,284
TRAINSEG_968,261
TRAINSEG_969,674
TRAINSEG_970,491
TRAINSEG_971,312
TRAINSEG_972,2930
TRAINSEG_973,93
TRAINSEG_974,307
TRAINSEG_975,865
TRAINSEG_976,540
TRAINSEG_977,765
TRAINSEG_978,60
TRAINSEG_979,850
TRAINSEG_980,70
TRAINSEG_981,400
TRAINSEG_982,124
TRAINSEG_983,80
TRAINSEG_984,230
TRAINSEG_985,825
TRAINSEG_986,290
TRAINSEG_987,390
TRAINSEG_988,496
TRAINSEG_989,288
TRAINSEG_990,169
TRAINSEG_991,398
TRAINSEG_992,2214
TRAINSEG_993,262
TRAINSEG_994,771
TRAINSEG_995,164
TRAINSEG_996,124
TRAINSEG_997,56
TRAINSEG_998,800
TRAINSEG_999,232
TRAINSEG_1000,220
TRAINSEG_1001,431
TRAINSEG_1002,454
TRAINSEG_1003,272
TRAINSEG_1004,520
TRAINSEG_1005,157
TRAINSEG_1006,177
TRAINSEG_1007,770
TRAINSEG_1008,110
TRAINSEG_1009,160
TRAINSEG_1010,285
TRAINSEG_1011,180
TRAINSEG_1012,150
TRAINSEG_1013,320
TRAINSEG_1014,284
TRAINSEG_1015,261
TRAINSEG_1016,674
TRAINSEG_1017,491
TRAINSEG_1018,312
TRAINSEG_1019,2930
TRAINSEG_1020,93
TRAINSEG_1021,307
TRAINSEG_1022,865
TRAINSEG_1023,540
TRAINSEG_1024,765
TRAINSEG_1025,60
TRAINSEG_1026,850
TRAINSEG_1027,70
TRAINSEG_1028,400
TRAINSEG_1029,124
TRAINSEG_1030,80
TRAINSEG_1031,230
TRAINSEG_1032,825
TRAINSEG_1033,290
TRAINSEG_1034,390
TRAINSEG_1035,496
TRAINSEG_1036,288
TRAINSEG_1037,169
TRAINSEG_1038,398
TRAINSEG_1039,2214
TRAINSEG_1040,262
TRAINSEG_1041,771
TRAINSEG_1042,164
TRAINSEG_1043,124
TRAINSEG_1044,72
TRAINSEG_1045,226
TRAINSEG_1046,335
TRAINSEG_1047,124
TRAINSEG_1048,259
TRAINSEG_1049,141
TRAINSEG_1050,349
TRAINSEG_1051,550
TRAINSEG_1052,1113
TRAINSEG_1053,238
TRAINSEG_1054,241
TRAINSEG_1055,120
TRAINSEG_1056,680
TRAINSEG_1057,80
TRAINSEG_1058,150
TRAINSEG_1059,350
TRAINSEG_1060,200
TRAINSEG_1061,200
TRAINSEG_1062,66
TRAINSEG_1063,69
TRAINSEG_1064,79
TRAINSEG_1065,236
TRAINSEG_1066,213
TRAINSEG_1067,997
TRAINSEG_1068,276
TRAINSEG_1069,173
TRAINSEG_1070,1866
TRAINSEG_1071,86
TRAINSEG_1072,626
TRAINSEG_1073,1610
TRAINSEG_1074,105
TRAINSEG_1075,110
TRAINSEG_1076,730
TRAINSEG_1077,50
TRAINSEG_1078,405
TRAINSEG_1079,35
TRAINSEG_1080,250
TRAINSEG_1081,220
TRAINSEG_1082,585
TRAINSEG_1083,500
TRAINSEG_1084,150
TRAINSEG_1085,222
TRAINSEG_1086,542
TRAINSEG_1087,256
TRAINSEG_1088,790
TRAINSEG_1089,55
TRAINSEG_1090,134
TRAINSEG_1091,33
TRAINSEG_1092,171
TRAINSEG_1093,72
TRAINSEG_1094,226
TRAINSEG_1095,335
TRAINSEG_1096,124
TRAINSEG_1097,243
TRAINSEG_1098,141
TRAINSEG_1099,349
TRAINSEG_1100,550
TRAINSEG_1101,1113
TRAINSEG_1102,238
TRAINSEG_1103,241
TRAINSEG_1104,120
TRAINSEG_1105,680
TRAINSEG_1106,80
TRAINSEG_1107,150
TRAINSEG_1108,350
TRAINSEG_1109,200
TRAINSEG_1110,200
TRAINSEG_1111,150
TRAINSEG_1112,222
TRAINSEG_1113,542
TRAINSEG_1114,256
TRAINSEG_1115,790
TRAINSEG_1116,55
TRAINSEG_1117,134
TRAINSEG_1118,33
TRAINSEG_1119,171
TRAINSEG_1120,72
TRAINSEG_1121,226
TRAINSEG_1122,335
TRAINSEG_1123,124
TRAINSEG_1124,243
TRAINSEG_1125,141
TRAINSEG_1126,349
TRAINSEG_1127,550
TRAINSEG_1128,1113
TRAINSEG_1129,238
TRAINSEG_1130,241
TRAINSEG_1131,350
TRAINSEG_1132,200
TRAINSEG_1133,200
TRAINSEG_1134,33
TRAINSEG_1135,171
TRAINSEG_1136,72
TRAINSEG_1137,226
TRAINSEG_1138,335
TRAINSEG_1139,124
TRAINSEG_1140,258
TRAINSEG_1141,120
TRAINSEG_1142,680
TRAINSEG_1143,80
TRAINSEG_1144,150
TRAINSEG_1145,350
TRAINSEG_1146,200
TRAINSEG_1147,200
